type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data;timestamp;sf;bw;config;sf_category;time_minutes;time_diff_seconds;time_diff_seconds_within_config;temperature
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 21:13:55;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 28.26}";2025-07-04 21:13:55;7;125;7_BW125_50B;MIN-SF7;154.25;16.0;16.0;28.26
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 21:14:10;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 28.4}";2025-07-04 21:14:10;7;125;7_BW125_50B;MIN-SF7;154.5;15.0;15.0;28.4
24;0000B827EB24A52C;20;6;-82;50;5;SF7BW125;2025-07-04 21:14:26;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 20.19}";2025-07-04 21:14:26;7;125;7_BW125_50B;MIN-SF7;154.76666666666668;16.0;16.0;20.19
24;0000B827EB24A52C;20;5;-88;50;5;SF7BW125;2025-07-04 21:14:41;"{""RSSI"": -88, ""SNR"": 5, ""TC"": 25.14}";2025-07-04 21:14:41;7;125;7_BW125_50B;MIN-SF7;155.01666666666668;15.0;15.0;25.14
24;0000B827EB24A52C;20;5;-86;50;5;SF7BW125;2025-07-04 21:14:56;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.97}";2025-07-04 21:14:56;7;125;7_BW125_50B;MIN-SF7;155.26666666666668;15.0;15.0;25.97
24;0000B827EB24A52C;20;5;-87;50;5;SF7BW125;2025-07-04 21:15:12;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 25.68}";2025-07-04 21:15:12;7;125;7_BW125_50B;MIN-SF7;155.53333333333333;16.0;16.0;25.68
24;0000B827EB24A52C;20;5;-89;50;5;SF7BW125;2025-07-04 21:15:27;"{""RSSI"": -89, ""SNR"": 5, ""TC"": 25.88}";2025-07-04 21:15:27;7;125;7_BW125_50B;MIN-SF7;155.78333333333333;15.0;15.0;25.88
24;0000B827EB24A52C;20;6;-83;50;5;SF7BW125;2025-07-04 21:15:43;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 27.82}";2025-07-04 21:15:43;7;125;7_BW125_50B;MIN-SF7;156.05;16.0;16.0;27.82
24;0000B827EB24A52C;20;6;-84;50;5;SF7BW125;2025-07-04 21:15:58;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 23.2}";2025-07-04 21:15:58;7;125;7_BW125_50B;MIN-SF7;156.3;15.0;15.0;23.2
24;0000B827EB24A52C;20;4;-89;50;5;SF7BW125;2025-07-04 21:16:13;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 24.42}";2025-07-04 21:16:13;7;125;7_BW125_50B;MIN-SF7;156.55;15.0;15.0;24.42
24;0000B827EB24A52C;20;5;-88;80;5;SF7BW125;2025-07-04 21:19:36;"{""RSSI"": -88, ""SNR"": 5, ""TC"": 28.31}";2025-07-04 21:19:36;7;125;7_BW125_80B;MIN-SF7;159.93333333333334;29.0;0.0;28.31
24;0000B827EB24A52C;20;3;-93;80;5;SF7BW125;2025-07-04 21:19:51;"{""RSSI"": -93, ""SNR"": 3, ""TC"": 22.69}";2025-07-04 21:19:51;7;125;7_BW125_80B;MIN-SF7;160.18333333333334;15.0;15.0;22.69
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:20:07;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 26.46}";2025-07-04 21:20:07;7;125;7_BW125_80B;MIN-SF7;160.45;16.0;16.0;26.46
24;0000B827EB24A52C;20;6;-87;80;5;SF7BW125;2025-07-04 21:20:22;"{""RSSI"": -87, ""SNR"": 6, ""TC"": 20.95}";2025-07-04 21:20:22;7;125;7_BW125_80B;MIN-SF7;160.7;15.0;15.0;20.95
24;0000B827EB24A52C;20;5;-88;80;5;SF7BW125;2025-07-04 21:20:38;"{""RSSI"": -88, ""SNR"": 5, ""TC"": 21.93}";2025-07-04 21:20:38;7;125;7_BW125_80B;MIN-SF7;160.96666666666667;16.0;16.0;21.93
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:20:53;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 21.94}";2025-07-04 21:20:53;7;125;7_BW125_80B;MIN-SF7;161.21666666666667;15.0;15.0;21.94
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:21:09;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 26.57}";2025-07-04 21:21:09;7;125;7_BW125_80B;MIN-SF7;161.48333333333332;16.0;16.0;26.57
24;0000B827EB24A52C;20;-6;-104;80;5;SF7BW125;2025-07-04 21:21:24;"{""RSSI"": -104, ""SNR"": -6, ""TC"": 22.65}";2025-07-04 21:21:24;7;125;7_BW125_80B;MIN-SF7;161.73333333333332;15.0;15.0;22.65
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:21:40;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 24.42}";2025-07-04 21:21:40;7;125;7_BW125_80B;MIN-SF7;162.0;16.0;16.0;24.42
24;0000B827EB24A52C;20;6;-86;80;5;SF7BW125;2025-07-04 21:21:55;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 21.54}";2025-07-04 21:21:55;7;125;7_BW125_80B;MIN-SF7;162.25;15.0;15.0;21.54
24;0000B827EB24A52C;20;4;-88;80;5;SF7BW125;2025-07-04 21:22:11;"{""RSSI"": -88, ""SNR"": 4, ""TC"": 27.45}";2025-07-04 21:22:11;7;125;7_BW125_80B;MIN-SF7;162.51666666666668;16.0;16.0;27.45
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:22:26;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 27.71}";2025-07-04 21:22:26;7;125;7_BW125_80B;MIN-SF7;162.76666666666668;15.0;15.0;27.71
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:22:42;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 23.95}";2025-07-04 21:22:42;7;125;7_BW125_80B;MIN-SF7;163.03333333333333;16.0;16.0;23.95
24;0000B827EB24A52C;20;4;-89;80;5;SF7BW125;2025-07-04 21:22:57;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 21.45}";2025-07-04 21:22:57;7;125;7_BW125_80B;MIN-SF7;163.28333333333333;15.0;15.0;21.45
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:23:14;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 26.05}";2025-07-04 21:23:14;7;125;7_BW125_80B;MIN-SF7;163.56666666666666;17.0;17.0;26.05
24;0000B827EB24A52C;20;3;-93;80;5;SF7BW125;2025-07-04 21:23:30;"{""RSSI"": -93, ""SNR"": 3, ""TC"": 25.43}";2025-07-04 21:23:30;7;125;7_BW125_80B;MIN-SF7;163.83333333333334;16.0;16.0;25.43
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:23:45;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 21.13}";2025-07-04 21:23:45;7;125;7_BW125_80B;MIN-SF7;164.08333333333334;15.0;15.0;21.13
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:24:01;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 26.17}";2025-07-04 21:24:01;7;125;7_BW125_80B;MIN-SF7;164.35;16.0;16.0;26.17
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:24:16;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 21.92}";2025-07-04 21:24:16;7;125;7_BW125_80B;MIN-SF7;164.6;15.0;15.0;21.92
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:24:32;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 21.68}";2025-07-04 21:24:32;7;125;7_BW125_80B;MIN-SF7;164.86666666666667;16.0;16.0;21.68
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:24:47;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 26.37}";2025-07-04 21:24:47;7;125;7_BW125_80B;MIN-SF7;165.11666666666667;15.0;15.0;26.37
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:25:03;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 23.31}";2025-07-04 21:25:03;7;125;7_BW125_80B;MIN-SF7;165.38333333333333;16.0;16.0;23.31
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:25:18;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 28.65}";2025-07-04 21:25:18;7;125;7_BW125_80B;MIN-SF7;165.63333333333333;15.0;15.0;28.65
24;0000B827EB24A52C;20;5;-87;80;5;SF7BW125;2025-07-04 21:25:33;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 20.92}";2025-07-04 21:25:33;7;125;7_BW125_80B;MIN-SF7;165.88333333333333;15.0;15.0;20.92
24;0000B827EB24A52C;20;5;-86;80;5;SF7BW125;2025-07-04 21:25:49;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 24.6}";2025-07-04 21:25:49;7;125;7_BW125_80B;MIN-SF7;166.15;16.0;16.0;24.6
24;0000B827EB24A52C;20;2;-94;80;5;SF7BW125;2025-07-04 21:26:04;"{""RSSI"": -94, ""SNR"": 2, ""TC"": 24.14}";2025-07-04 21:26:04;7;125;7_BW125_80B;MIN-SF7;166.4;15.0;15.0;24.14
24;0000B827EB24A52C;20;0;-95;80;5;SF7BW125;2025-07-04 21:26:20;"{""RSSI"": -95, ""SNR"": 0, ""TC"": 20.85}";2025-07-04 21:26:20;7;125;7_BW125_80B;MIN-SF7;166.66666666666666;16.0;16.0;20.85
24;0000B827EB24A52C;20;3;-93;80;5;SF7BW125;2025-07-04 21:26:35;"{""RSSI"": -93, ""SNR"": 3, ""TC"": 27.62}";2025-07-04 21:26:35;7;125;7_BW125_80B;MIN-SF7;166.91666666666666;15.0;15.0;27.62
24;0000B827EB24A52C;20;4;-93;80;5;SF7BW125;2025-07-04 21:26:51;"{""RSSI"": -93, ""SNR"": 4, ""TC"": 21.63}";2025-07-04 21:26:51;7;125;7_BW125_80B;MIN-SF7;167.18333333333334;16.0;16.0;21.63
24;0000B827EB24A52C;20;4;-89;80;5;SF7BW125;2025-07-04 21:27:06;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 20.25}";2025-07-04 21:27:06;7;125;7_BW125_80B;MIN-SF7;167.43333333333334;15.0;15.0;20.25
24;0000B827EB24A52C;20;4;-91;80;5;SF7BW125;2025-07-04 21:27:21;"{""RSSI"": -91, ""SNR"": 4, ""TC"": 20.14}";2025-07-04 21:27:21;7;125;7_BW125_80B;MIN-SF7;167.68333333333334;15.0;15.0;20.14
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:27:37;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 21.86}";2025-07-04 21:27:37;7;125;7_BW125_80B;MIN-SF7;167.95;16.0;16.0;21.86
24;0000B827EB24A52C;20;6;-85;80;5;SF7BW125;2025-07-04 21:27:52;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 23.22}";2025-07-04 21:27:52;7;125;7_BW125_80B;MIN-SF7;168.2;15.0;15.0;23.22
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:28:08;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 21.5}";2025-07-04 21:28:08;7;125;7_BW125_80B;MIN-SF7;168.46666666666667;16.0;16.0;21.5
24;0000B827EB24A52C;20;6;-84;80;5;SF7BW125;2025-07-04 21:28:23;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 27.2}";2025-07-04 21:28:23;7;125;7_BW125_80B;MIN-SF7;168.71666666666667;15.0;15.0;27.2
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:28:39;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 25.79}";2025-07-04 21:28:39;7;125;7_BW125_80B;MIN-SF7;168.98333333333332;16.0;16.0;25.79
24;0000B827EB24A52C;20;6;-84;80;5;SF7BW125;2025-07-04 21:28:54;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 26.17}";2025-07-04 21:28:54;7;125;7_BW125_80B;MIN-SF7;169.23333333333332;15.0;15.0;26.17
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:29:10;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 22.29}";2025-07-04 21:29:10;7;125;7_BW125_80B;MIN-SF7;169.5;16.0;16.0;22.29
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:29:25;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 27.51}";2025-07-04 21:29:25;7;125;7_BW125_80B;MIN-SF7;169.75;15.0;15.0;27.51
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:29:41;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 25.28}";2025-07-04 21:29:41;7;125;7_BW125_80B;MIN-SF7;170.01666666666668;16.0;16.0;25.28
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:29:56;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 24.98}";2025-07-04 21:29:56;7;125;7_BW125_80B;MIN-SF7;170.26666666666668;15.0;15.0;24.98
24;0000B827EB24A52C;20;6;-83;80;5;SF7BW125;2025-07-04 21:30:12;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 25.55}";2025-07-04 21:30:12;7;125;7_BW125_80B;MIN-SF7;170.53333333333333;16.0;16.0;25.55
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:30:27;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 24.76}";2025-07-04 21:30:27;7;125;7_BW125_80B;MIN-SF7;170.78333333333333;15.0;15.0;24.76
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:30:43;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 26.47}";2025-07-04 21:30:43;7;125;7_BW125_80B;MIN-SF7;171.05;16.0;16.0;26.47
24;0000B827EB24A52C;20;5;-85;80;5;SF7BW125;2025-07-04 21:30:58;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 26.32}";2025-07-04 21:30:58;7;125;7_BW125_80B;MIN-SF7;171.3;15.0;15.0;26.32
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:31:13;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 22.56}";2025-07-04 21:31:13;7;125;7_BW125_80B;MIN-SF7;171.55;15.0;15.0;22.56
24;0000B827EB24A52C;20;6;-83;80;5;SF7BW125;2025-07-04 21:31:29;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 27.1}";2025-07-04 21:31:29;7;125;7_BW125_80B;MIN-SF7;171.81666666666666;16.0;16.0;27.1
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:31:44;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 23.0}";2025-07-04 21:31:44;7;125;7_BW125_80B;MIN-SF7;172.06666666666666;15.0;15.0;23.0
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:32:00;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 26.7}";2025-07-04 21:32:00;7;125;7_BW125_80B;MIN-SF7;172.33333333333334;16.0;16.0;26.7
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:32:15;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 20.54}";2025-07-04 21:32:15;7;125;7_BW125_80B;MIN-SF7;172.58333333333334;15.0;15.0;20.54
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:32:31;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 26.86}";2025-07-04 21:32:31;7;125;7_BW125_80B;MIN-SF7;172.85;16.0;16.0;26.86
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:32:46;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 28.86}";2025-07-04 21:32:46;7;125;7_BW125_80B;MIN-SF7;173.1;15.0;15.0;28.86
24;0000B827EB24A52C;20;6;-83;80;5;SF7BW125;2025-07-04 21:33:02;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 20.82}";2025-07-04 21:33:02;7;125;7_BW125_80B;MIN-SF7;173.36666666666667;16.0;16.0;20.82
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:33:17;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 27.87}";2025-07-04 21:33:17;7;125;7_BW125_80B;MIN-SF7;173.61666666666667;15.0;15.0;27.87
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:33:33;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 21.59}";2025-07-04 21:33:33;7;125;7_BW125_80B;MIN-SF7;173.88333333333333;16.0;16.0;21.59
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:33:48;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 21.98}";2025-07-04 21:33:48;7;125;7_BW125_80B;MIN-SF7;174.13333333333333;15.0;15.0;21.98
24;0000B827EB24A52C;20;5;-84;80;5;SF7BW125;2025-07-04 21:34:04;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 22.7}";2025-07-04 21:34:04;7;125;7_BW125_80B;MIN-SF7;174.4;16.0;16.0;22.7
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:34:19;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 20.03}";2025-07-04 21:34:19;7;125;7_BW125_80B;MIN-SF7;174.65;15.0;15.0;20.03
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:34:35;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 26.95}";2025-07-04 21:34:35;7;125;7_BW125_80B;MIN-SF7;174.91666666666666;16.0;16.0;26.95
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:34:50;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 25.97}";2025-07-04 21:34:50;7;125;7_BW125_80B;MIN-SF7;175.16666666666666;15.0;15.0;25.97
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:35:05;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 27.37}";2025-07-04 21:35:05;7;125;7_BW125_80B;MIN-SF7;175.41666666666666;15.0;15.0;27.37
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:35:21;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 24.2}";2025-07-04 21:35:21;7;125;7_BW125_80B;MIN-SF7;175.68333333333334;16.0;16.0;24.2
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:35:36;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 26.94}";2025-07-04 21:35:36;7;125;7_BW125_80B;MIN-SF7;175.93333333333334;15.0;15.0;26.94
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:35:52;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 21.27}";2025-07-04 21:35:52;7;125;7_BW125_80B;MIN-SF7;176.2;16.0;16.0;21.27
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:36:07;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 24.97}";2025-07-04 21:36:07;7;125;7_BW125_80B;MIN-SF7;176.45;15.0;15.0;24.97
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:36:23;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 25.89}";2025-07-04 21:36:23;7;125;7_BW125_80B;MIN-SF7;176.71666666666667;16.0;16.0;25.89
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:36:38;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 25.29}";2025-07-04 21:36:38;7;125;7_BW125_80B;MIN-SF7;176.96666666666667;15.0;15.0;25.29
24;0000B827EB24A52C;20;5;-84;80;5;SF7BW125;2025-07-04 21:36:54;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 20.17}";2025-07-04 21:36:54;7;125;7_BW125_80B;MIN-SF7;177.23333333333332;16.0;16.0;20.17
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:37:09;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 20.06}";2025-07-04 21:37:09;7;125;7_BW125_80B;MIN-SF7;177.48333333333332;15.0;15.0;20.06
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:37:25;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 24.38}";2025-07-04 21:37:25;7;125;7_BW125_80B;MIN-SF7;177.75;16.0;16.0;24.38
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:37:40;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 23.32}";2025-07-04 21:37:40;7;125;7_BW125_80B;MIN-SF7;178.0;15.0;15.0;23.32
24;0000B827EB24A52C;20;5;-84;80;5;SF7BW125;2025-07-04 21:37:56;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 20.88}";2025-07-04 21:37:56;7;125;7_BW125_80B;MIN-SF7;178.26666666666668;16.0;16.0;20.88
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:38:11;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 23.7}";2025-07-04 21:38:11;7;125;7_BW125_80B;MIN-SF7;178.51666666666668;15.0;15.0;23.7
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:38:26;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 22.36}";2025-07-04 21:38:26;7;125;7_BW125_80B;MIN-SF7;178.76666666666668;15.0;15.0;22.36
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:38:42;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 24.45}";2025-07-04 21:38:42;7;125;7_BW125_80B;MIN-SF7;179.03333333333333;16.0;16.0;24.45
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:38:57;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 26.76}";2025-07-04 21:38:57;7;125;7_BW125_80B;MIN-SF7;179.28333333333333;15.0;15.0;26.76
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:39:13;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 26.84}";2025-07-04 21:39:13;7;125;7_BW125_80B;MIN-SF7;179.55;16.0;16.0;26.84
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:39:28;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 28.87}";2025-07-04 21:39:28;7;125;7_BW125_80B;MIN-SF7;179.8;15.0;15.0;28.87
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:39:44;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 24.48}";2025-07-04 21:39:44;7;125;7_BW125_80B;MIN-SF7;180.06666666666666;16.0;16.0;24.48
24;0000B827EB24A52C;20;5;-82;80;5;SF7BW125;2025-07-04 21:39:59;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 22.86}";2025-07-04 21:39:59;7;125;7_BW125_80B;MIN-SF7;180.31666666666666;15.0;15.0;22.86
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:40:15;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 28.12}";2025-07-04 21:40:15;7;125;7_BW125_80B;MIN-SF7;180.58333333333334;16.0;16.0;28.12
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:40:30;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 27.27}";2025-07-04 21:40:30;7;125;7_BW125_80B;MIN-SF7;180.83333333333334;15.0;15.0;27.27
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:40:46;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 20.42}";2025-07-04 21:40:46;7;125;7_BW125_80B;MIN-SF7;181.1;16.0;16.0;20.42
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:41:01;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 27.7}";2025-07-04 21:41:01;7;125;7_BW125_80B;MIN-SF7;181.35;15.0;15.0;27.7
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:41:17;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 26.54}";2025-07-04 21:41:17;7;125;7_BW125_80B;MIN-SF7;181.61666666666667;16.0;16.0;26.54
24;0000B827EB24A52C;20;6;-83;80;5;SF7BW125;2025-07-04 21:41:32;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 25.6}";2025-07-04 21:41:32;7;125;7_BW125_80B;MIN-SF7;181.86666666666667;15.0;15.0;25.6
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:41:48;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 28.59}";2025-07-04 21:41:48;7;125;7_BW125_80B;MIN-SF7;182.13333333333333;16.0;16.0;28.59
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:42:03;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 25.97}";2025-07-04 21:42:03;7;125;7_BW125_80B;MIN-SF7;182.38333333333333;15.0;15.0;25.97
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:42:18;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 26.47}";2025-07-04 21:42:18;7;125;7_BW125_80B;MIN-SF7;182.63333333333333;15.0;15.0;26.47
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:42:34;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 21.67}";2025-07-04 21:42:34;7;125;7_BW125_80B;MIN-SF7;182.9;16.0;16.0;21.67
24;0000B827EB24A52C;20;5;-83;80;5;SF7BW125;2025-07-04 21:42:49;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 24.32}";2025-07-04 21:42:49;7;125;7_BW125_80B;MIN-SF7;183.15;15.0;15.0;24.32
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:43:05;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 22.89}";2025-07-04 21:43:05;7;125;7_BW125_80B;MIN-SF7;183.41666666666666;16.0;16.0;22.89
24;0000B827EB24A52C;20;6;-81;80;5;SF7BW125;2025-07-04 21:43:20;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 27.65}";2025-07-04 21:43:20;7;125;7_BW125_80B;MIN-SF7;183.66666666666666;15.0;15.0;27.65
24;0000B827EB24A52C;20;5;-81;80;5;SF7BW125;2025-07-04 21:43:36;"{""RSSI"": -81, ""SNR"": 5, ""TC"": 25.11}";2025-07-04 21:43:36;7;125;7_BW125_80B;MIN-SF7;183.93333333333334;16.0;16.0;25.11
24;0000B827EB24A52C;20;6;-82;80;5;SF7BW125;2025-07-04 21:43:51;"{""RSSI"": -82, ""SNR"": 6, ""TC"": 22.57}";2025-07-04 21:43:51;7;125;7_BW125_80B;MIN-SF7;184.18333333333334;15.0;15.0;22.57
24;0000B827EB24A52C;20;7;-81;80;5;SF7BW125;2025-07-04 21:44:07;"{""RSSI"": -81, ""SNR"": 7, ""TC"": 20.56}";2025-07-04 21:44:07;7;125;7_BW125_80B;MIN-SF7;184.45;16.0;16.0;20.56
